loss       nn_bpp     psnr_db    latent_bpp rate_bpp   lmbda      time_sec   itr        mac_decoded_pixel residue_bpp motion_bpp alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order frame_offset seq_name   residue_arm_weight_rate_bpp residue_arm_bias_rate_bpp residue_upsampling_weight_rate_bpp residue_upsampling_bias_rate_bpp residue_synthesis_weight_rate_bpp residue_synthesis_bias_rate_bpp motion_arm_weight_rate_bpp motion_arm_bias_rate_bpp motion_upsampling_weight_rate_bpp motion_upsampling_bias_rate_bpp motion_synthesis_weight_rate_bpp motion_synthesis_bias_rate_bpp 
0.606687   0.087021   36.152610  2.096130   2.183151   0.000167   96.5       14300      1437.419922 2.096130   0          0          0          0          0          256x512    131072     0          0          0          PoleVault_le_3840x1920_30fps_8bit_420_erp_0 0.032280   0.001778   0.004272   0.000092   0.043686   0.004913   0          0          0          0          0          0          
